,Neste Lataus Pori Tiilimäki,Maamiehenkatu 2,Pori,28500,358 2 6339210,https://www.facebook.com/,asema@nestetiilimaki.fi,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Pälkäne Aapiskukko,Tervapirtintie 7,Pälkäne,36600,0200 80100,https://asemat.neste.fi/,,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Huittinen Härkäpakari,Risto Rytinkatu 2,Huittinen,32700,0200 80100,https://asemat.neste.fi/,,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Forssa Autokeidas,Keitaankatu 1,Forssa,30100,0200 80100,https://asemat.neste.fi/,,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Masku Riviera,Kankaisten kauppatie 2,Masku,21250,358 40 0240000,https://www.k-ruoka.fi/,jorma.rauhala@k-ruoka.fi,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Raisio Kauppakeskus Mylly,Myllynkatu 1,Raisio,21280,358 200 80100,https://asemat.neste.fi/,,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Salo Kivihovi,Bulevardi 10,Salo,25410,358 41 7321474,https://kivihovi.fi/,liikenneasema@kivihovi.fi,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Hollola Hopeakallio Matkakeidas,Hopeakalliontie 2,Hollola,15870,0200 80100,https://asemat.neste.fi/,,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Orimattila Tuuliharja,Mustajärvi,Orimattila,16300,358 40 5662397,https://www.nestetuuliharja.fi/,tuomo.siira8@gmail.com,Yes,"Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.
",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Mäntsälä Tuuliruusu,Lahden moottoritie 1150,,,358 19 6888295,https://asemat.neste.fi/,,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Kerava Alikeravantie,Alikeravantie 25,Kerava,04250,358 200 80100,https://www.neste.fi/,,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card paymen,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Sipoo Sipoonlahti,Eriksnäsintie 131,Sipoo,01150,358 50 5935428,https://asemat.neste.fi/en/neste-lataus-sipoo-sipoonlahti,,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Vantaa Varisto,Ulkoniitynkuja 2,Vantaa,01660,358 50 3080224,https://asemat.neste.fi/,,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Espoo Muurala,Nimismiehenpelto 1,Espoo,02770,(09) 859 3900,https://www.nestemuurala.fi/,liquidmuurala@gmail.com,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Loviisa Ankkurituuli,Länsikaari 3,Loviisa,07900,019 560 9007,https://asemat.neste.fi/neste-loviisa-ankkurituuli,,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Imatra Korvenkangas,Korvenkannantie 71,Imatra,55120,358 40 5905632,https://nesteimatra.fi/,,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Kausala Matkakeidas,Sitikkalantie 5,Kausala,47400,358 5 3260448,https://matkakeidas.fi/,kausala@matkakeidas.fi,Yes,Additional info: Shop & dining present. 24/7 access. Type of plug: CCS. Payment method: Neste App & card payment.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,Neste Lataus Lapinjärvi Pukaro,Koivistontie 2A,Lapinjärvi,07830,358 19 613185,https://asemat.neste.fi/neste-lapinjarvi-pukaro,,Yes,-,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,OKQ8 Norrtälje,Görlavägen 1,Norrtälje,761141,46 20 65 65 65,https://www.okq8.se/,,Yes,"Additional information: Available 24/7. Payment method: Credit/debit card, OKQ8/Q8 app, OKQ8/Q8 Fleet cards, Online payment, No facilities present",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,OKQ8 Sollentuna,Knistavägen 3,Sollentuna,75323,08-960335,https://www.okq8.se/,37515@station.okq8.se,Yes,"Additional information: Available 24/7. Payment method: Credit/debit card, OKQ8/Q8 app, OKQ8/Q8 Fleet cards, Online payment, No OKQ8 facilities present. Restaurant nearby.",No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,Circle K Arlandastad,Cederströms Slinga 21b,Arlandastad,19561,46 8 595 114 10,https://www.circlek.se/,oankhbayar@circlek.se,Yes,"Additional information: The chargers are publicly accessible 24/7. Store opening hours weekdays: 06:00 - 22:00, saturday: 08:00 - 22:00, sunday: 08:00 - 22:00. The following payment methods are accepted: Circle K Card RFID/ One time payment. The following facilities are available: Toilets, Circle K convenience store.",No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,CIRCLE K JÄRNA,Håknäs 1,Järna,153 91,46 8 551 501 41,https://www.circlek.se/,eheivert@circlek.se,Yes,"Additional information: the chargers are publicly accessible 24/7. There is a Circle K store open on weekdays: 05:00 - 24:00, saturday: 07:00 - 24:00, sunday: 07:00 - 24:00. You can pay with: Circle K Card RFID/ One time payment.",No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,Compromix Strängnäs,Kvartsgatan 6,Strängnäs,64547,46 35 261 10 01,https://www.compromix.se/,,Yes,"Additional information: Chargers available 24/7. Toilet, parking, restaurant, shop present at location. Type of charger: Enersense ECDC. Payment Method: Mastercard / Visa",No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,Circle K Eskilstuna Södeleden,Västerleden 38,Eskilstuna,633 47,46 16 51 51 55,https://www.circlek.se/,,Yes,"Additional information: the chargers are publicly accessible 24/7. You can pay with: Circle K Card RFID/ One time payment. The following facilities are available: Toilets, Circle K convenience store.",No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,GITO - Köping,Betagatan 2,Köping,73154,,https://gito.se,lars.sandlund@gito.se,Yes,"Additional information: Site is equiped with CCTV, lightning present. Plugtype: CCS. Payment method: RFID/VISA/MasterCard",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,OKQ8 Västerås,Omformargatan 1,Västerås,72137,46 20 65 65 65,https://www.okq8.se/,,Yes,"Additional info: Pluytype: CCS-Combo. Payment method: Credit/debit card, OKQ8/Q8 app, OKQ8/Q8 Fleet cards, Online payment. Location is forseen with CCTV, lightning at night, acceptance of running refrigerated trailers, Electric charging available for refrigerated trailers, ADR.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,GITO - Katrineholm,Uppsalavägen 11,Katrineholm,64149,-,-,-,Yes,"Additional info: Location is forseen with lights at night, toilet (24h), and dining. Payment method: RFID/VISA/Mastercard.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,IDS Örebro,Berglundavägen 3A,Örebro,702 27,46 70 586 95 20,https://www.okq8.se/pa-stationen/bensinstationer/ids-orebro/,,Yes,"Additional information: Available 24/7. Payment method: Credit/debit card, OKQ8/Q8 app, OKQ8/Q8 Fleet cards, Online payment, No Facilities present",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,Circle K Kumla Brándåsen,Brándåsen 216,Kumla,692 93,46 582 230 45,https://www.circlek.se/,,Yes,"Additional information: the chargers are publicly accessible 24/7. The Circle K store is also 24/7 open. The following payment methods are accepted: Circle K Card RFID/ One time payment. These following facilities are available: Indoor Products Mobile Payments (Business), K-Freeze, Mobile Payments Fuel, Mobile Payments Fuel (Business), Pay By Plate Fuel, Self checkout - Easypay, Service Zone, Shower, Toilets, Windshield liquid.",No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,Compromix Laxå,Revirvägen 18,Laxå,69530,46 35 261 10 01,https://www.compromix.se/,,Yes,"Additional information: Chargers available 24/7. Toilet, parking, restaurant, shop, and hotel present at location. Payment Method: Mastercard / Visa",No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,CIRCLE K TRUCK HOVA,Örebrovägen 8,Hova,548 32,46 20 32 03 25,https://www.circlek.se/,,Yes,"the chargers are publicly accessible 24/7. There is a Circle K store open on weekdays: 05:00 - 24:00, saturday: 07:00 - 24:00, sunday: 07:00 - 24:00. You can pay with: Circle K Card RFID/ One time payment.",No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,OKQ8 Lidköping,Björkhagsgatan 5,Lidköping,53140,46 8 506 800 00,https://www.okq8.se/pa-stationen/bensinstationer/okq8-truck-lidkoping-bjorkhagsgatan-5/,,Yes,"Additional information: Available 24/7. Payment method: Credit/debit card, OKQ8/Q8 app, OKQ8/Q8 Fleet cards, Online payment, No facilities present",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,GITO - Mellerud,Kornsjögatan 1,Mellerud,46434,-,-,-,Yes,Additional info: Location is forseen with lights at night. Payment method: RFID/VISA/Mastercard. No facilities present.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,CIRCLE K Truck Uddevalla Hogstorp,Hogstorp 249 E6,Uddevalla,45195,46 20 32 03 25,https://www.circlek.se/station/circle-k-truck-uddevalla-hogstorp,,Yes,"Additional information: Mobile Payments Fuel (Business), TruckDiesel Network.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,Open 24/7,,,,
,Uno-X Son,Sonsveien 95,Hølen,1550,,https://unox.no/,automat@unox.no,Yes,"Additional information: 24/7 access. Toilet, parking, restaurant, WiFi, shop (7 Eleven) present. Payment done with all major credit cards.",No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Uno-X Vestby,Kirkeveien 10,Vestby,1543,47 22 12 42 12,https://unox.no/,,Yes,"Additional information: 24/7 access. Toilet, parking, restaurant, WiFi, shop (7 Eleven) present. Payment done with all major credit cards.",No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Uno-X Langebru,Meierigata 3,Hokksund,3302,47 22 12 42 12,https://unox.no/,,Yes,"Additional information: 24/7 access. Toilet, parking, restaurant, wifi, shop present. Payment is via all major credit cards.",No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Uno-X Bromma,Hallingdalsveien 4224,Nesbyen,3540,,https://unox.no/,,Yes,"Additional information: 24/7 access. Toilet, parking, restaurant, wifi, shop present. Payment with all major credit cards.",No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,IONITY Lærdal,Håbakken 8,Lærdal,6887,47 21 95 92 77,https://www.ionity.eu/,info@ionity.eu,Yes,"Additional information: Available 24/7. Payment method: Card terminal, RFID, App. Important Note! The chargers are numbered. Charger 19, 20, 21, 22: LEFT & truck + trailer & CCS2 Charger 23: LEFT & truck ony & CCS2 Charger 24: RIGHT & truck only & CCS2",No,Yes,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,Uno-X Raglamyr,Longhammarvegen 6,Haugesund,5536,,https://unox.no/,,Yes,Additional information: 24/7 access. Payment method: All major credit cards. Standalone facility.,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Uno-X Lillesand Truck,Legdene 1,Lillesand,4790,,https://unox.no/,,Yes,"Additional information: 24/7 access. Toilet, parking, restaurant, WiFi, shop (7 Eleven). Payment done with all major credit cards.",No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Uno-X Gaupemyr,Gaupemyrheia 1,Lillesand,4790,,https://unox.no/,,Yes,-,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,CIRCLE K STORA HÖGA SPEKERÖD E6,Jörlanda Berg 302,Spekeröd,444 93,46 303 77 11 75,https://www.circlek.se,,Yes,"Additional information: 24/7 access. Following facilities are present at location: Toilet, store, lounge. Payment method: Circle K Card RFID/ One time payment/credit card",No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,GITO - Exportgatan Göteborg,Exportgatan 71,Hisings backa,44246,,-,-,Yes,Additional information: Site has lightning present + dining. Plugtype: CCS. Payment method: RFID,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,CIRCLE K FLODA,Flodamotet E 20,Floda,448 33,46 302 309 45,https://www.circlek.se/,,Yes,"Additional information: Public chargers opening hours: 24/7. Opening hours store, weekdays: 05:00 - 24:00, saturday: 07:00 - 24:00, sunday: 07:00 - 24:00. Facilities present: ATM, Pizza Hut, Service zone, toilet, vacuum cleaner, K-Freeze, indoor Product Mobile Payments (business). Payment method: Circle K Card RFID/ One time payment/credit card",No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,Milence Charging Hub Landvetter,Logistikvägen 13,Landvetter,438 70,31 85 0 54 55 44,https://milence.com/,info@milence.com,Yes,"Additional information: One charging station has two outlets one each bay. Publicly open 24/7. Location is fenced, CCTV, lightning present, shower & toilet 24/7. Drive through parking, overnight park & Charge (9h+) possible. Payment methods: Milence Official App, eMSP card/app. To access, take exit 77 off the E4 highway, then take the Flygplatsvägen road South-bound to access the Logistikvägen road and follow it. No facilities present. No access to passenger cars.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,Circle K Bollebygd,Rävlandavägen 22A,Bollebygd,517 91,46 33 28 48 08,https://www.circlek.se/,,Yes,"Additional information: the chargers are publicly accessible 24/7. You can pay with: Circle K Card RFID/ One time payment. The following facilities are available: Toilets, Circle K convenience store.",No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,OKQ8 Borås,Prognosgatan 5,Borås,50464,46 33 15 60 50,https://www.okq8.se/,64251@station.okq8.se,Yes,"Additional information: Available 24/7. Payment method: Credit/debit card, OKQ8/Q8 app, OKQ8/Q8 Fleet cards, Online payment, No OKQ8 facilities present. Restaurant nearby.",No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,Circle K Ulricehamn,Vist Kyrkväg 1,Ulricehamn,523 37,46 321 140 55,https://www.circlek.se/,,Yes,"Additional information: the chargers are publicly accessible 24/7. You can pay with: Circle K Card RFID/ One time payment. The following facilities are available: Convenience store (weekdays 05:00 - 24:00, saturday: 07:00 - 24:00, sunday: 08:00 - 24:00), shower, toilet.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,OKQ8 Jönköping Kraftgatan,Kraftgatan 13,Jönköping,55303,46 8 506 800 00,https://www.okq8.se/,,Yes,"Additional information: Available 24/7. Payment method: Credit/debit card, OKQ8/Q8 app, OKQ8/Q8 Fleet cards, Online payment, No Facilities present. Truck length MAX 18 meters!",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,Circle K Jönköping Hyltena,Hyltena 50,Jönköping,555 92,46 36 18 20 13,https://www.circlek.se/,,Yes,"Additional information: the chargers are publicly accessible 24/7. You can pay with: Circle K Card RFID/ One time payment. The following facilities are available: Shower, Toilets, Circle K convenience store.",No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,GITO - Nässjö,Terminalgatan 5,Nässjö,57134,-,-,-,Yes,Additional info: Location is forseen with lights at night. Payment method: RFID/VISA/Mastercard. No facilities present.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,OKQ8 Värnamo,Bredastensvägen 3,Värnamo,33144,46 20 65 65 65,https://www.okq8.se/,,Yes,"Additional info: Pluytype: CCS-Combo. Payment method: Credit/debit card, OKQ8/Q8 app, OKQ8/Q8 Fleet cards, Online payment. Location is forseen with CCTV, lightning at night, Acceptance of running refrigerated trailers, Electric charging available for refrigerated trailers, ADR.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,OKQ8 Truck Växjö,Torsten Ullmans väg 4,Växjö,35250,08-506 80 000,https://www.okq8.se/,,Yes,"Additional information: Available 24/7. Payment method: Credit/debit card, OKQ8/Q8 app, OKQ8/Q8 Fleet cards, Online payment, No facilities present.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,Circle K Växjö Evedal,Älgvägen 1A,Växjö,352 45,46 470 139 49,https://www.circlek.se/,,Yes,"Additional information: Chargers are available 24/7. Facilities present at location are, Store (weekdays: 06:00 - 22:00, saturday: 07:00 - 22:00, sunday: 07:00 - 22:00) Toilet, Service Zone, Vacuum cleaner. Payment method: Circle K Card RFID/ One time payment/credit card",No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,Ljungby Einride Station,Nyponvägen 3,Ljungby,341 32,,https://www.einride.tech/,info@einride.tech,Yes,-,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,Open 24/7,,,,
,Markaryd Einride Station,Ulvarydsvägen 7,Markaryd,285 35,,https://www.einride.tech/,de-info@einride.tech,Yes,-,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,Open 24/7,,,,
,Circle K Laholm Snapparp Östra,Snapparp Östra,Laholm,312 91,46 430 190 90,-,-,Yes,"Additional information: the chargers are publicly accessible 24/7. You can pay with: Circle K Card RFID/ One time payment. The following facilities are available: Shower, Toilets, Circle K convenience store.",No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,Milence Charging Hub Åstorp,Bronsgatan 12,Åstorp,26 539,,https://milence.com/,,Yes,"Additional Information: Please Note that one charging station has two outlets one for each parking bay. The chargers are publicly open 24/7. Allowed payment methods: Milence Official App, eMSP card or app. Milence hub does Not offer access to passenger cars.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,CIRCLE K FLÄDIE,Fjellbovägen 2,Bjärred,237 91,46 46 24 70 20,https://www.circlek.se/,,Yes,"Additional information: Chargers are publicly open 24/7. The following facilities are present: K-Freeze, Lounge, Toilet, Pizza Hut, Shower, Truck parking, Vacuum cleaner, Servicezone. Payment method: Circle K Card RFID/ One time payment/credit card",No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,GITO - Malmö,Mor Marnas väg 2,Arlöv,232 61,-,-,-,Yes,Additional information: Site has lightning present & parking. No toilet or shower. Site is at VOLVO Truck Center. Plugtype: CCS. Payment method: RFID/Visa/MasterCard,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,Trasporti DP SRL,"Via Tuderte, 466",Narni TR,05035,39 0744 817108,https://www.trasportidp.com/,info@trasportidp.com,Yes,Additional information: Please be aware it is only publicly accessible on Mon-Fri from 08:00 - 13:00 and 15:00 - 18:00. The following payment methods are accepted: creditcard.,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monday,08:00 - 18:00,Monday,08:00 - 18:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,08:00 - 18:00,Tuesday,08:00 - 18:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wednesday,08:00 - 18:00,Wednesday,08:00 - 18:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,08:00 - 18:00,Thursday,08:00 - 18:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,08:00 - 18:00,Friday,08:00 - 18:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,Closed,Saturday,Closed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunday,Closed,Sunday,Closed
,PARKING BLU,"Via Consorzio Focense, 47",Focene RM,00054,39 06 9970 5998,https://www.parkingblu.it/,informazioni@parkingblu.it,Yes,Additional information: The chargers are publicly open 24/7. The following payment methods are accepted: Cash/Card/Banktransfer.,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,1 Available,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OMV Völkermarkt,Packer Str. 3,Völkermarkt,9111,43 800 201288,https://www.omv.at/de/mobilitaet/e-mobilitaet,info@omv.com,Yes,"Additional info: 24h/7 access (No overnight park & charge). Location is forseen with lightning at night, toilet (24h). Payment method: All payment cards, QR code, OMV App, Routex.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,
